" Date","W1 Open","W1 Low","W1 High","W1 Close","W1 SMA (50D)","W1 SMA (200D)"
06-25-1984,"352.25 ","350.50 ","353.75 ","350.75 ","361.07 ","354.72 "
06-26-1984,"350.75 ","348.25 ","352.00 ","348.25 ","360.73 ","354.63 "
06-27-1984,"348.00 ","345.75 ","349.00 ","347.00 ","360.31 ","354.49 "
06-28-1984,"345.50 ","345.25 ","349.50 ","349.00 ","359.87 ","354.32 "
06-29-1984,"353.00 ","352.00 ","355.50 ","352.50 ","359.30 ","354.22 "
07-02-1984,"352.50 ","348.50 ","354.00 ","348.75 ","358.84 ","354.09 "
07-03-1984,"348.25 ","344.75 ","348.50 ","345.50 ","358.46 ","353.94 "
07-04-1984,"337.50 ","337.50 ","337.50 ","337.50 ","358.06 ","353.77 "
07-05-1984,"343.25 ","341.50 ","344.00 ","342.25 ","357.78 ","353.63 "
07-06-1984,"342.25 ","342.00 ","346.75 ","344.75 ","357.52 ","353.50 "
07-09-1984,"346.75 ","346.25 ","348.25 ","347.00 ","357.45 ","353.39 "
07-10-1984,"345.50 ","345.50 ","347.75 ","346.50 ","357.31 ","353.29 "
07-11-1984,"344.00 ","343.75 ","346.00 ","344.25 ","357.01 ","353.17 "
07-12-1984,"345.25 ","344.75 ","347.25 ","345.00 ","356.80 ","353.03 "
07-13-1984,"347.00 ","343.00 ","347.50 ","343.00 ","356.46 ","352.90 "
07-16-1984,"342.75 ","337.50 ","343.00 ","337.75 ","355.99 ","352.76 "
07-17-1984,"338.50 ","336.00 ","339.50 ","336.50 ","355.36 ","352.61 "
07-18-1984,"335.75 ","334.25 ","338.00 ","338.00 ","354.75 ","352.47 "
07-19-1984,"338.75 ","338.50 ","340.25 ","338.50 ","354.19 ","352.31 "
07-20-1984,"337.00 ","336.50 ","338.25 ","338.00 ","353.74 ","352.15 "
07-23-1984,"344.75 ","342.50 ","346.50 ","346.00 ","353.54 ","352.03 "
07-24-1984,"346.75 ","344.75 ","348.75 ","346.75 ","353.27 ","351.90 "
07-25-1984,"346.25 ","341.00 ","347.50 ","341.75 ","352.83 ","351.77 "
07-26-1984,"341.50 ","341.25 ","345.25 ","343.75 ","352.29 ","351.68 "
07-27-1984,"343.50 ","341.50 ","344.75 ","343.00 ","351.49 ","351.58 "
07-30-1984,"342.75 ","342.75 ","350.50 ","348.75 ","350.53 ","351.51 "
07-31-1984,"349.50 ","348.00 ","352.50 ","349.25 ","350.16 ","351.43 "
08-01-1984,"350.75 ","349.00 ","351.50 ","351.50 ","349.83 ","351.40 "
08-02-1984,"354.00 ","353.00 ","355.00 ","354.00 ","349.43 ","351.39 "
08-03-1984,"356.00 ","353.75 ","356.50 ","355.25 ","349.21 ","351.37 "
08-06-1984,"355.00 ","350.50 ","355.50 ","352.00 ","349.26 ","351.36 "
08-07-1984,"351.00 ","348.25 ","352.00 ","348.25 ","348.94 ","351.32 "
08-08-1984,"349.75 ","347.75 ","350.25 ","349.75 ","348.66 ","351.27 "
08-09-1984,"351.00 ","350.50 ","355.50 ","353.25 ","348.61 ","351.25 "
08-10-1984,"353.25 ","352.00 ","354.75 ","354.75 ","348.61 ","351.23 "
08-13-1984,"353.00 ","347.50 ","354.25 ","349.75 ","348.46 ","351.18 "
08-14-1984,"350.00 ","350.00 ","352.00 ","350.25 ","348.31 ","351.14 "
08-15-1984,"349.50 ","346.00 ","350.75 ","347.50 ","348.14 ","351.08 "
08-16-1984,"347.50 ","347.00 ","352.75 ","349.00 ","348.00 ","351.05 "
08-17-1984,"347.00 ","343.00 ","347.00 ","344.25 ","347.84 ","351.02 "
08-20-1984,"342.25 ","338.00 ","344.25 ","338.25 ","347.50 ","350.99 "
08-21-1984,"338.25 ","338.00 ","344.00 ","344.00 ","347.29 ","350.97 "
08-22-1984,"344.75 ","344.50 ","350.00 ","349.00 ","347.19 ","351.02 "
08-23-1984,"348.38 ","344.00 ","349.25 ","344.25 ","347.06 ","351.04 "
08-24-1984,"344.00 ","343.50 ","350.00 ","346.25 ","347.00 ","351.09 "
08-27-1984,"347.38 ","340.00 ","348.75 ","340.50 ","346.83 ","351.13 "
08-28-1984,"344.50 ","341.75 ","345.00 ","342.25 ","346.63 ","351.18 "
08-29-1984,"343.88 ","335.25 ","344.25 ","335.25 ","346.20 ","351.16 "
08-30-1984,"337.75 ","337.50 ","342.00 ","341.75 ","345.88 ","351.11 "
08-31-1984,"343.00 ","340.50 ","344.25 ","342.25 ","345.67 ","351.11 "
09-03-1984,"343.50 ","343.50 ","343.50 ","343.50 ","345.52 ","351.13 "
09-04-1984,"340.13 ","337.50 ","343.50 ","343.50 ","345.43 ","351.16 "
09-05-1984,"345.00 ","342.75 ","349.50 ","346.50 ","345.42 ","351.17 "
09-06-1984,"346.75 ","346.75 ","350.75 ","349.75 ","345.43 ","351.18 "
09-07-1984,"348.00 ","347.25 ","352.00 ","348.50 ","345.35 ","351.20 "
09-10-1984,"349.50 ","348.00 ","350.50 ","350.25 ","345.38 ","351.24 "
09-11-1984,"350.00 ","346.25 ","350.50 ","348.50 ","345.44 ","351.28 "
09-12-1984,"349.00 ","347.50 ","349.75 ","349.50 ","345.68 ","351.34 "
09-13-1984,"346.38 ","344.00 ","347.50 ","345.75 ","345.75 ","351.36 "
09-14-1984,"344.75 ","337.50 ","345.50 ","339.25 ","345.64 ","351.35 "
09-17-1984,"339.00 ","334.25 ","339.75 ","334.25 ","345.38 ","351.32 "
09-18-1984,"337.00 ","337.00 ","339.25 ","338.25 ","345.22 ","351.33 "
09-19-1984,"339.00 ","334.00 ","340.00 ","337.00 ","345.07 ","351.31 "
09-20-1984,"347.25 ","347.00 ","349.75 ","348.75 ","345.15 ","351.34 "
09-21-1984,"344.75 ","344.50 ","352.25 ","351.50 ","345.32 ","351.37 "
09-24-1984,"353.38 ","350.25 ","353.50 ","352.50 ","345.62 ","351.37 "
09-25-1984,"351.88 ","350.50 ","352.50 ","350.75 ","345.90 ","351.39 "
09-26-1984,"350.25 ","346.25 ","350.50 ","346.75 ","346.07 ","351.33 "
09-27-1984,"346.50 ","344.25 ","348.00 ","348.00 ","346.26 ","351.27 "
09-28-1984,"347.00 ","344.25 ","347.25 ","347.00 ","346.44 ","351.20 "
10-01-1984,"345.88 ","345.50 ","348.00 ","347.50 ","346.48 ","351.10 "
10-02-1984,"347.88 ","347.25 ","351.75 ","349.50 ","346.53 ","351.02 "
10-03-1984,"350.25 ","347.25 ","351.50 ","347.75 ","346.65 ","350.92 "
10-04-1984,"347.13 ","346.00 ","347.75 ","346.25 ","346.70 ","350.84 "
10-05-1984,"345.25 ","343.50 ","349.00 ","348.50 ","346.81 ","350.76 "
10-08-1984,"348.38 ","347.50 ","349.50 ","348.75 ","346.81 ","350.65 "
10-09-1984,"348.50 ","347.50 ","349.00 ","349.00 ","346.81 ","350.63 "
10-10-1984,"349.75 ","349.25 ","352.50 ","351.00 ","346.80 ","350.61 "
10-11-1984,"351.75 ","349.00 ","352.50 ","349.25 ","346.70 ","350.56 "
10-12-1984,"350.25 ","346.25 ","350.50 ","347.75 ","346.55 ","350.50 "
10-15-1984,"347.38 ","346.25 ","348.50 ","346.50 ","346.44 ","350.44 "
10-16-1984,"346.63 ","345.75 ","350.50 ","350.25 ","346.48 ","350.39 "
10-17-1984,"350.50 ","347.50 ","351.00 ","349.00 ","346.46 ","350.33 "
10-18-1984,"348.63 ","347.75 ","350.00 ","349.50 ","346.39 ","350.27 "
10-19-1984,"348.88 ","348.50 ","353.25 ","352.50 ","346.35 ","350.23 "
10-22-1984,"352.88 ","352.50 ","358.00 ","356.50 ","346.48 ","350.22 "
10-23-1984,"356.88 ","355.50 ","361.00 ","360.75 ","346.69 ","350.25 "
10-24-1984,"362.75 ","360.00 ","364.75 ","364.50 ","347.03 ","350.33 "
10-25-1984,"361.38 ","360.00 ","363.00 ","363.00 ","347.31 ","350.43 "
10-26-1984,"361.50 ","358.75 ","362.00 ","360.00 ","347.63 ","350.54 "
10-29-1984,"357.88 ","357.25 ","360.00 ","359.50 ","348.05 ","350.61 "
10-30-1984,"360.00 ","359.50 ","365.00 ","362.75 ","348.43 ","350.70 "
10-31-1984,"363.63 ","360.25 ","364.75 ","362.50 ","348.69 ","350.81 "
11-01-1984,"362.88 ","361.75 ","364.25 ","364.00 ","349.09 ","350.98 "
11-02-1984,"363.50 ","359.50 ","364.25 ","360.75 ","349.38 ","351.15 "
11-05-1984,"359.75 ","358.75 ","362.50 ","362.25 ","349.81 ","351.30 "
11-06-1984,"361.88 ","361.50 ","367.50 ","365.50 ","350.28 ","351.49 "
11-07-1984,"366.00 ","363.00 ","366.25 ","364.75 ","350.87 ","351.64 "
11-08-1984,"363.00 ","360.25 ","363.00 ","361.00 ","351.25 ","351.78 "
11-09-1984,"360.13 ","360.00 ","362.25 ","361.25 ","351.63 ","351.92 "
11-12-1984,"362.38 ","358.00 ","362.75 ","358.25 ","351.93 ","352.05 "
11-13-1984,"357.50 ","352.50 ","358.00 ","354.25 ","352.14 ","352.16 "
11-14-1984,"352.88 ","351.00 ","353.50 ","351.75 ","352.25 ","352.24 "
11-15-1984,"351.00 ","351.00 ","355.50 ","355.00 ","352.36 ","352.36 "
11-16-1984,"355.63 ","355.00 ","357.75 ","356.00 ","352.50 ","352.51 "
11-19-1984,"354.75 ","354.75 ","357.50 ","357.25 ","352.64 ","352.69 "
11-20-1984,"356.75 ","356.50 ","360.00 ","359.75 ","352.87 ","352.86 "
11-21-1984,"359.13 ","357.50 ","361.50 ","361.25 ","353.11 ","353.03 "
11-22-1984,"371.50 ","371.50 ","371.50 ","371.50 ","353.62 ","353.23 "
11-23-1984,"360.88 ","358.50 ","363.00 ","361.75 ","354.07 ","353.37 "
11-26-1984,"360.38 ","360.00 ","361.00 ","360.50 ","354.60 ","353.45 "
11-27-1984,"359.63 ","356.00 ","361.50 ","356.75 ","354.96 ","353.59 "
11-28-1984,"356.13 ","354.00 ","357.50 ","356.00 ","355.35 ","353.71 "
11-29-1984,"355.63 ","355.25 ","357.00 ","355.75 ","355.49 ","353.85 "
11-30-1984,"353.50 ","350.00 ","354.00 ","353.25 ","355.52 ","353.96 "
12-03-1984,"353.00 ","350.50 ","353.25 ","351.75 ","355.50 ","354.08 "
